inventor_id,name,country
fl:ti_ln:carle-1,Tiffany CARLE,
fl:ti_ln:buck-1,Timothy Merrill Buck,
fl:pi_ln:li-38,Pingshan Li,
fl:vo_ln:aue-1,Volker Aue,
fl:ja_ln:young-29,James A. Young,
fl:hi_ln:matsuura-26,Hideki Matsuura,
fl:ch_ln:su-187,Cheng-Wei Su,
fl:ma_ln:weiss-22,Matthias WEISS,
fl:to_ln:ochiai-8,Toru Ochiai,
fl:ch_ln:huang-466,Chien-Hsun Huang,
fl:mu_ln:meetze-1,"Murray O. Meetze, Jr.",
fl:jo_ln:masterson-8,Joseph Masterson,
0012xd77vu26r5ij34ouqupie,William Tanasychuk,
fl:ro_ln:hanson-17,Robert L. Hanson,
fl:ja_ln:mcnamara-1,Jason McNamara,
fl:qi_ln:wang-271,Qingping Wang,
fl:ph_ln:bennett-2,Phillip D. Bennett,
fl:da_ln:verheyden-2,Danny Willy August Verheyden,
fl:do_ln:attanasio-1,Dominique Attanasio,
fl:vi_ln:mercier-1,Virginie Mercier,
fl:se_ln:hong-163,Seung D. Hong,
fl:th_ln:benvegnu-1,Thierry Benvegnu,
fl:pe_ln:nelson-8,Peter H. Nelson,
fl:be_ln:ziegler-5,Bernd Ziegler,DE
fl:gi_ln:spadini-2,Gianpaolo Spadini,
fl:ru_ln:xie-13,Ruilong Xie,US
fl:fa_ln:pucci-1,Fabrizio Pucci,
fl:jo_ln:baker-24,John Maxwell Baker,
fl:ch_ln:stich-2,Christian M. Stich,
fl:te_ln:desaulniers-1,Ted Desaulniers,CA
fl:kh_ln:bataineh-1,Khaldoun Bataineh,US
fl:da_ln:anderson-91,David M. Anderson,
fl:ke_ln:wilkes-1,Kevin Wood Wilkes,
fl:yu_ln:lee-176,Yuan Xing Lee,US
fl:ja_ln:sabde-1,Jagdish Sabde,
fl:to_ln:kosuda-1,Tooru Kosuda,
fl:tr_ln:hurd-3,Trace Hurd,
fl:di_ln:offenberg-1,Dirk Offenberg,
fl:sv_ln:lamprecht-1,Sven Lamprecht,
fl:ta_ln:ohnuki-6,Tatsuya Ohnuki,JP
fl:ry_ln:terry-1,Rylan J. Terry,
fl:ju_ln:reingen-1,Jürgen Reingen,
fl:ka_ln:hehle-1,Karl Mathias Hehle,
fl:ka_ln:shimomura-10,Kazuya Shimomura,
fl:ky_ln:ford-4,Kyle Ford,
fl:ch_ln:tarapata-2,Chris Tarapata,US
fl:hi_ln:egilmez-1,Hilmi Enes Egilmez,US
fl:ph_ln:pagnier-1,Philippe PAGNIER,
fl:ma_ln:kuhl-6,Marcus L. Kuhl,
fl:mi_ln:james-22,Michael James,
fl:mi_ln:wiseman-3,Michael A. Wiseman,
fl:to_ln:nishihara-5,Tokihiro Nishihara,
fl:da_ln:poirier-4,Dave Poirier,
fl:ri_ln:crisp-2,Richard Dewitt Crisp,
fl:vl_ln:iltchenko-1,Vladimir Iltchenko,
fl:ja_ln:hanlon-8,James G. Hanlon,
fl:th_ln:kimble-1,Thomas E. Kimble,
fl:ja_ln:bryzek-2,Janusz Bryzek,
fl:cl_ln:feger-1,Claudius Feger,
fl:er_ln:losty-1,Eric J. Losty,
fl:bo_ln:dobbins-1,Bob M. Dobbins,
fl:fr_ln:sterber-1,Frank W. Sterber,
fl:si_ln:yang-79,Siying Yang,
fl:yi_ln:chang-98,Yi-Hsien Chang,
fl:an_ln:verenchikov-1,Anatoly N. Verenchikov,
fl:br_ln:fang-1,Brian Fang,
fl:st_ln:anctil-1,Stephen N. Anctil,US
fl:ke_ln:song-5,Kee-Bong Song,US
fl:jo_ln:godbaz-1,John Peter Godbaz,
fl:jo_ln:matear-1,Jonathan Matear,
fl:bo_ln:asmussen-1,Bodo Asmussen,
fl:ni_ln:baurain-1,Nicolas Baurain,
fl:br_ln:wall-6,Brian Wall,
fl:fe_ln:garcia-21,"Felix Garcia, Jr.",
fl:ji_ln:tong-21,Jiancheng Tong,
fl:ji_ln:zhu-407,Jiarui Zhu,
fl:ra_ln:gavas-1,Rahul Dasharath Gavas,
fl:ji_ln:park-337,Jintaek Park,
fl:pa_ln:dlugosch-1,Paul Dlugosch,
fl:ka_ln:tsuchida-22,Kazuhiro Tsuchida,
fl:ed_ln:lomax-1,Edwin D. Lomax,
fl:de_ln:oxley-2,Derek Oxley,
fl:ti_ln:swatosh-1,Timothy Swatosh,
fl:ke_ln:kanota-1,Keiji Kanota,JP
fl:er_ln:hamby-1,Eric S. Hamby,
fl:jo_ln:brown-72,Jonathan W. Brown,
fl:di_ln:gowda-1,Dinesh Kapani Gowda,
fl:ed_ln:ostlinning-1,Edgar Ostlinning,
fl:ka_ln:aihara-11,Katsuaki Aihara,JP
fl:jo_ln:eckrich-2,Jörg Eckrich,
fl:ma_ln:miller-129,Mark Miller,
fl:ta_ln:lee-57,Tae Jin LEE,
fl:am_ln:springer-1,Amy L. Springer,
fl:sh_ln:uehara-13,Shuji Uehara,JP
fl:an_ln:hrycin-1,Anna L. Hrycin,
fl:je_ln:brede-1,Jeffrey Brede,
fl:mo_ln:parthasarathy-1,Mohan Parthasarathy,
fl:va_ln:griffiths-1,Vaughn A. Griffiths,
fl:zh_ln:cai-16,Zhen-Wei Cai,US
fl:ad_ln:zambova-1,Adriana P Zambova,
fl:da_ln:wishin-1,David J. Wishin,
fl:ho_ln:chen-36,Howard E. Chen,US
fl:mi_ln:blaney-1,Michael P. Blaney,
fl:mi_ln:silvanto-3,Mikael Silvanto,
fl:an_ln:narula-1,Anubhav P. S. Narula,US
fl:cl_ln:kucharski-1,Cliff Kucharski,US
fl:ja_ln:gilley-1,Jason Corbett Gilley,
fl:hy_ln:kang-159,Hyun Chul KANG,
fl:mi_ln:yeh-39,Ming-Hsi Yeh,
fl:fu_ln:tien-1,Fu-Kang Tien,
fl:pa_ln:estrier-1,Pascal Estrier,
fl:ke_ln:imai-15,Kenji Imai,
fl:th_ln:paoli-2,Thomas L. Paoli,
fl:ki_ln:song-59,Ki-Hoon Song,
fl:ge_ln:paulik-1,George Paulik,
fl:je_ln:dennes-1,Jeff Dennes,
fl:li_ln:lu-69,Lida Lu,
0019gsqdwzr3c68483mkfspl8,Mahoko Motoike,
fl:st_ln:dunn-9,Steven Bryan Dunn,
fl:ri_ln:vaccarella-1,Richard M. Vaccarella,
fl:yi_ln:chen-398,Yingwei Chen,US
fl:ry_ln:masuda-6,Ryohei MASUDA,
fl:pe_ln:franaszek-1,Peter A. Franaszek,US
fl:ha_ln:inagaki-2,Hajime Inagaki,JP
fl:ro_ln:hyde-1,Roderick A. Hyde,
fl:hi_ln:morita-22,Hideaki Morita,JP
fl:ro_ln:maerkl-1,Robert Maerkl,
fl:jo_ln:spagua-1,Joe Spagua,US
fl:ji_ln:yao-54,Jimmin Yao,
fl:no_ln:nogami-1,Noriaki Nogami,
fl:ke_ln:sampson-3,Kevin Sampson,CA
fl:go_ln:alves-2,Goldino Alves,US
fl:hi_ln:gunji-2,Hiroyuki Gunji,
fl:ba_ln:mansoorian-2,Barmak Mansoorian,US
fl:ri_ln:jernigan-2,"Richard P. Jernigan, IV",
fl:mi_ln:maher-6,Michael D. Maher,
fl:fr_ln:rouyet-1,Francois Rouyet,
fl:yu_ln:wei-65,Yulong Wei,
fl:ta_ln:sakai-44,Tadashi Sakai,JP
fl:pr_ln:shankar-7,Prabhu Shankar,US
fl:hi_ln:matsumoto-39,Hitoshi Matsumoto,
fl:pi_ln:groshens-1,Pierre Groshens,
001b693sja7ypgwm2mc34xrtp,"Robert C. Parro, II",
fl:fr_ln:schlesener-1,Frank Schlesener,
fl:sc_ln:henderson-1,Scott Andrew Henderson,
fl:fr_ln:eisert-1,Frank Eisert,
fl:le_ln:williamson-2,Leigh Williamson,US
fl:hu_ln:zhao-18,Huasheng Zhao,
fl:ko_ln:hasegawa-15,Koh Hasegawa,JP
fl:fr_ln:stahlecker-1,Fritz Stahlecker,
fl:ge_ln:banke-1,"George W. Banke, Jr.",US
fl:ra_ln:bakthavachalam-1,Ramachandran Bakthavachalam,
fl:ri_ln:zhang-8,Richard Zhang,
fl:we_ln:yan-44,Wei Yan,
fl:da_ln:goertzen-2,Daniel M. Goertzen,
fl:su_ln:jung-52,Sung-kyu Jung,
fl:pa_ln:spooner-1,Patrick McCoy Spooner,US
fl:ja_ln:bolmgren-1,Jan Bolmgren,
fl:fr_ln:lu-10,Frank Lu,US
fl:ka_ln:missoum-1,KARIM MISSOUM,
fl:ma_ln:bertrand-5,"Marvin Ralph Bertrand, Jr.",
fl:mo_ln:anderson-3,Molly Anderson,
fl:yu_ln:koiso-1,Yuichi Koiso,
fl:jo_ln:hershey-2,John R. Hershey,US
fl:hi_ln:taka-3,Hideo Taka,
fl:lo_ln:steen-1,Louis Steen,US
fl:ro_ln:gattuso-1,Roberto Gattuso,
fl:xi_ln:liu-420,Xiaojia Liu,
fl:jo_ln:vincent-30,Jonathan Vincent,
fl:ka_ln:kumar-33,Karthik Kumar,
fl:je_ln:folkins-2,Jeffrey J. Folkins,
fl:hi_ln:takahashi-78,Hiroshi Takahashi,JP
fl:al_ln:mceachern-2,Alexander McEachern,
fl:mi_ln:lim-11,Min Suet Lim,
fl:zh_ln:qiu-62,Zhiming Qiu,
fl:ro_ln:owens-17,Robert L. Owens,US
fl:an_ln:houbraken-2,Anna M. W. P. Houbraken,
fl:ro_ln:maslennikov-1,Roman Maslennikov,
fl:an_ln:banks-1,Anton G. Banks,US
fl:be_ln:dittmer-1,Bernd Dittmer,
fl:al_ln:ring-1,Allan Ring,
fl:ic_ln:tachino-1,Ichiro Tachino,
fl:ro_ln:mease-2,Ronnie C. Mease,
fl:ro_ln:blackwell-3,Robert E. Blackwell,
fl:ay_ln:higuchi-2,Ayumi HIGUCHI,
fl:br_ln:valdes-1,Bruno A. Valdes,
fl:su_ln:kwon-52,Sun-Duc Kwon,
fl:ch_ln:manjunath-3,Chinmaya Manjunath,US
fl:ro_ln:fackler-1,Robert L. Fackler,
fl:nu_ln:martingarcia-1,Nuria Martín García,
fl:os_ln:yamazaki-1,Osamu Yamazaki,
fl:bo_ln:chen-46,Bo-Hao Chen,
fl:ya_ln:sato-11,Yasumasa Sato,
fl:ch_ln:nishio-3,Chikara Nishio,JP
fl:ja_ln:sung-30,Janmye Sung,
fl:an_ln:champagne-4,Andrew F. Champagne,US
fl:ha_ln:azechi-1,Haruka AZECHI,
fl:yo_ln:ito-14,Yoshitomo Ito,
fl:an_ln:papay-1,Andrew G. Papay,
fl:vo_ln:knoblauch-1,Volker Knoblauch,DE
fl:an_ln:putaggio-1,Andrea Putaggio,
fl:je_ln:windom-1,Jeff J. Windom,
fl:li_ln:ke-3,Ling-Wei Ke,
fl:kj_ln:ekman-2,Kjell Ferdinand Ekman,US
fl:go_ln:bartels-2,Gosen B. H. Bartels,
fl:yu_ln:tashiro-2,Yuuji Tashiro,
fl:el_ln:hertzenberg-1,Elliot P. Hertzenberg,US
fl:ch_ln:jou-2,Chewn-Pu Jou,
fl:lu_ln:vegazayas-1,Luis R. Vega Zayas,
fl:se_ln:gadelrab-1,Serag Gadelrab,CA
fl:jo_ln:castinado-1,Joseph Benjamin Castinado,
fl:ja_ln:lee-489,Jae Gon Lee,
fl:mi_ln:frankel-4,Michael Y. Frankel,
fl:ja_ln:juto-1,Jan-Erik Juto,
fl:re_ln:mast-2,Rexford R. Mast,
fl:ak_ln:kondo-1,Akihiko Kondo,
fl:ba_ln:sterman-1,Baruch Sterman,
fl:to_ln:yoshimura-15,Toshiteru Yoshimura,
fl:ra_ln:altamimi-1,Rashid Mohammed Altamimi,
fl:ge_ln:zhang-28,Geoffrey Zhang,
fl:ro_ln:albright-8,Robert L. Albright,
fl:ru_ln:huang-124,Rundong Huang,
fl:ma_ln:simon-16,Marc Simon,
fl:ju_ln:nam-51,Jung Hak Nam,KR
fl:jo_ln:kim-505,Jonggap Kim,
fl:bo_ln:nam-10,Bohyun Nam,KR
fl:zs_ln:szombathelyi-1,Zsolt Szombathelyi,
fl:li_ln:chen-451,Lien-Hsun Chen,
fl:ke_ln:ariyama-1,Kenzo Ariyama,JP
fl:ta_ln:hyodo-2,Takehiko Hyodo,
fl:sh_ln:nakanishi-21,Shinji Nakanishi,
fl:ta_ln:aoki-64,Takanobu Aoki,
fl:wi_ln:breimeier-1,Witalij Breimeier,
fl:ch_ln:tanaka-6,Chiaki Tanaka,
fl:we_ln:hsu-149,Wen-Chieh Hsu,
fl:fu_ln:ninomiya-1,Fujio Ninomiya,
fl:ha_ln:ostling-2,Hans Martin Ostling,
fl:sa_ln:home-1,Sandra Home,
fl:mi_ln:zinn-3,Michael R. Zinn,
fl:je_ln:diard-1,Jean-Luc Diard,
fl:sw_ln:buccapatnamtirumala-1,Swapna Buccapatnam Tirumala,US
fl:we_ln:liao-139,Wen P. Liao,
fl:jo_ln:choi-13,Jong-Deok Choi,US
fl:ed_ln:rodriguez-29,Edward Rodriguez,US
fl:mi_ln:wang-361,Mid Wang,
fl:ta_ln:doi-34,Takayoshi Doi,
fl:da_ln:elmaleh-1,David R. Elmaleh,US
fl:ta_ln:okamoto-36,Takeshi Okamoto,
fl:ry_ln:ogg-1,Ryan Clayton Ogg,
fl:do_ln:ramm-1,Dov Ramm,
fl:je_ln:bell-2,"Jerome R. Bell, Jr.",
fl:je_ln:hawkins-10,Jeffrey C. Hawkins,
fl:da_ln:jennings-16,David Jennings,US
fl:se_ln:katayama-5,Seiji Katayama,
fl:no_ln:iwai-7,Nobuyuki Iwai,
001iuvzip3ycjle3voaj2xm09,Claude-Daniel Proellochs,
fl:ma_ln:ghanizadehgrayli-1,Mannan Ghanizadehgrayli,
fl:ma_ln:tsuji-33,Masao Tsuji,
fl:be_ln:aspar-1,Bernard Aspar,
fl:pa_ln:kutch-1,Patrick G. Kutch,
fl:da_ln:bajune-1,David E. Bajune,
fl:al_ln:cahill-3,Alan R. Cahill,
fl:ka_ln:oya-7,Kazufumi Oya,
fl:su_ln:park-355,Sungho Park,
fl:le_ln:witt-1,Leslie Rae Witt,
fl:wa_ln:chan-20,Wai Shun Wilson Chan,
fl:yo_ln:ariasthode-1,Yolanda Meriah Arias-Thode,US
fl:sy_ln:ali-40,Syed A. Ali,
fl:ve_ln:hodnik-1,Vesna HODNIK,
fl:da_ln:ladret-1,Daniel Ladret,
fl:ch_ln:schlunke-1,Christopher K. Schlunke,
fl:mi_ln:trennepohl-1,Michael Dale Trennepohl,
fl:in_ln:geuens-1,Ingrid Geuens,
fl:ts_ln:kato-14,Tsuyoshi Kato,
fl:ta_ln:semingson-1,Taylor Semingson,US
fl:ri_ln:codos-1,Richard Codos,US
fl:ge_ln:senger-2,Gerhard Franz-Josef Senger,
fl:br_ln:bellamy-1,Brandon Bellamy,
fl:al_ln:ross-7,Alexander Evan Ross,
fl:ki_ln:jung-14,Kil-soo Jung,
fl:ke_ln:tsukamoto-12,Keisuke Tsukamoto,
fl:jo_ln:green-68,Joseph C. Green,
fl:da_ln:wilson-22,David P. Wilson,
fl:ji_ln:yan-33,Jianfei Yan,
fl:no_ln:yoshimura-7,Nobuhiro YOSHIMURA,
fl:ma_ln:boyd-2,Malcolm Stanley Boyd,
fl:ja_ln:wyatt-9,Jacqueline Wyatt,
fl:la_ln:melvin-2,"Lawrence S. Melvin, III",
fl:wa_ln:williamson-4,"Warren P. Williamson, IV",
fl:je_ln:peterson-27,Jeffrey M. Peterson,
fl:ka_ln:nakayama-38,Kazutaka Nakayama,JP
fl:vi_ln:welmann-1,Vitali Welmann,
fl:mi_ln:laine-2,Michael Laine,US
001mge3ejdqbcj6k33fevziqm,Lynn B. Sauter,US
fl:wi_ln:curtis-4,William M. Curtis,
fl:sh_ln:chen-346,Shih-I Chen,
fl:jo_ln:dekoning-4,Johannes J.M. de Koning,
fl:va_ln:sherman-2,Vadim Sherman,
fl:al_ln:hegedus-2,Alexander M. Hegedus,
fl:ro_ln:foster-1,Robin H. Foster,US
fl:os_ln:marcia-1,Oscar Marcia,
fl:na_ln:camacho-1,Nancy P. Camacho,US
fl:lo_ln:noel-1,Louis Noel,
fl:ic_ln:sawamura-2,Ichiro Sawamura,
fl:ha_ln:singh-9,Harpreet Singh,
fl:sh_ln:tsujimoto-10,Shinichi Tsujimoto,
fl:ma_ln:roy-45,Matthew Roy,CA
fl:ed_ln:givens-1,Edwin N. Givens,
fl:ke_ln:mundt-2,Kevin Mundt,US
fl:ba_ln:kroon-1,Bart Kroon,
fl:mo_ln:jigstam-1,Monica Jigstam,SE
fl:sh_ln:gao-155,Shumin Gao,
fl:pu_ln:lu-2,Pu-Ping Lu,US
fl:ro_ln:vanderlaan-1,Roger van der Laan,
fl:st_ln:fleming-8,Stephen Jordan Fleming,US
fl:an_ln:nadkarni-1,Anil V. Nadkarni,
fl:jo_ln:schaffeld-1,John Schaffeld,US
001nwy7n73l5zr8pme6w7gbls,Aaron Michael Burrry,
fl:ju_ln:clack-1,Justin Clack,
fl:ja_ln:larson-9,James R. Larson,
fl:se_ln:lee-562,Seok Ju Lee,
fl:da_ln:skibinski-2,David Skibinski,
fl:ts_ln:yu-31,Tsung-Yuan Yu,
fl:ry_ln:nakabayashi-3,Ryo Nakabayashi,
fl:ju_ln:molnar-1,Judith R. Molnar,US
fl:to_ln:su-2,Tongshang Su,
fl:al_ln:lell-1,Alfred Lell,
fl:ha_ln:bergstrom-2,Hans R. Bergstrom,
fl:el_ln:cosgriffhernandez-1,Elizabeth L. Cosgriff-Hernandez,
fl:go_ln:chapman-2,Gordon R. Chapman,
fl:an_ln:johnson-49,Andrew Johnson,
fl:mi_ln:ikarashi-2,Minoru Ikarashi,JP
fl:pa_ln:surrey-1,Paul Surrey,AU
fl:mi_ln:leibow-1,Michael Leibow,
fl:is_ln:chanclon-1,Ismael Chanclon,
fl:gu_ln:jiang-64,Guilin Jiang,
fl:ch_ln:koller-4,Charles Koller,
fl:jo_ln:dalton-24,Jonathan Dalton,
fl:be_ln:keiper-2,Bernd Keiper,
fl:lu_ln:gutierrez-5,Luis Javier Gutierrez,
fl:co_ln:shattuck-1,Colman D. Shattuck,US
fl:be_ln:kim-36,Beom Jin Kim,KR
fl:jo_ln:bouharb-1,Joseph Bou Harb,
fl:jo_ln:peterson-47,John L. Peterson,US
fl:zh_ln:su-122,Zhong Su,
fl:sh_ln:iwatani-8,Shiro Iwatani,
fl:ji_ln:liu-177,Jianyi Liu,
fl:ta_ln:kasahara-16,Takashi Kasahara,
fl:ta_ln:ogino-8,Takashi Ogino,
fl:ha_ln:terry-2,Harold Terry,US
fl:we_ln:you-4,Wen-Chun You,
fl:fr_ln:guyon-2,Franck Guyon,
fl:na_ln:roth-2,Nathaniel Roth,
fl:jo_ln:liskowitz-1,John W. Liskowitz,US
fl:cr_ln:deroy-1,Craig I. DeRoy,
fl:so_ln:lee-144,Soon Young LEE,
fl:ju_ln:ito-5,Jun Ito,
001q34w80gyh1jzoudyz9jr9n,Maurice G. Bellville,
fl:sc_ln:townley-1,Scott A. Townley,
fl:ka_ln:sakane-1,Kazuo Sakane,
fl:ry_ln:white-6,Ryan White,US
fl:ja_ln:heath-14,Jan Heath,
fl:pe_ln:strzepa-1,Peter Strzepa,US
fl:ik_ln:saiki-2,Ikuo Saiki,
fl:lu_ln:canzek-1,Ludvik Canzek,
fl:ta_ln:sodeyama-1,Tadashi Sodeyama,
fl:me_ln:duan-2,Mengyuan Duan,
fl:tu_ln:pham-16,Tuan Pham,US
fl:ed_ln:ray-2,"Eddie F. Ray, III",
fl:je_ln:friedt-2,Jean-Michel Friedt,
001r3z1h180rcgot1pjkn72e2,Frederick G. Giglioli,US
fl:ju_ln:montojo-1,Juan Montojo,US
fl:ja_ln:storch-2,James C. Storch,
fl:th_ln:senese-1,Thomas J. Senese,
fl:sh_ln:michimoto-1,Shohei Michimoto,
fl:ma_ln:chetlur-1,Malolan Chetlur,
fl:de_ln:trivedi-1,Deepak Trivedi,US
fl:el_ln:poppe-1,Elisabeth Poppe,
fl:ol_ln:liberg-1,Olof Liberg,
001rlvegetlsvjw2h8qhksgsr,Jerry Flournoy,
fl:ar_ln:ahmadivand-1,Arash Ahmadivand,
fl:ni_ln:smolyanskiy-1,Nikolay Smolyanskiy,
fl:se_ln:lee-37,Seong-Nam Lee,KR
fl:va_ln:devassy-1,Varghese Devassy,
fl:je_ln:schueler-1,Jeremy R. Schueler,
fl:ge_ln:selvin-1,Gerald J. Selvin,
fl:ko_ln:tamura-7,Kotaro Tamura,
fl:ch_ln:liu-868,Cheh-Kang Liu,
fl:da_ln:stolarz-1,Damien Phelan Stolarz,US
fl:ti_ln:kraft-2,Timothy J. Kraft,US
001sh51t5ft5hbegqhzo1y4or,Michael M. Stamler,
fl:ji_ln:mccullough-1,Jimmy D. McCullough,US
fl:ko_ln:enomoto-6,Kouji Enomoto,
fl:st_ln:wright-28,Steven A. Wright,
fl:ma_ln:rixon-2,Mark W. Rixon,
fl:ke_ln:strope-1,Kerry M. Strope,
fl:ji_ln:yong-12,Jinfeng Yong,
fl:to_ln:kawasaki-30,Tomonori Kawasaki,JP
fl:ce_ln:gonzales-1,Cesar A. Gonzales,US
fl:al_ln:schrinsky-1,Alex J. Schrinsky,
fl:to_ln:kuroda-6,Toshimasa Kuroda,
fl:ja_ln:zhang-9,Jack Zhang,US
fl:er_ln:baumann-1,Ernst Baumann,
fl:gu_ln:devreese-1,Guy De Vreese,
fl:ju_ln:kitera-1,Jun Kitera,
fl:pe_ln:bohus-1,Peter Bohus,
fl:su_ln:park-73,Sung Ho Park,
fl:er_ln:vanpraet-2,Erik Van Praet,
fl:be_ln:du-1,Benjamin R. Du,US
fl:yu_ln:zhang-286,Yun Zhang,US
fl:ca_ln:finlay-1,Callum Niall Fergus Finlay,
fl:ya_ln:yamamoto-28,Yasushi Yamamoto,JP
fl:ru_ln:wiedemann-1,Rudolf A. Wiedemann,
fl:ra_ln:olsen-8,Raymond E. Olsen,
fl:se_ln:jinta-1,Seiichiro Jinta,
fl:ju_ln:nishino-3,Junki Nishino,
fl:to_ln:trojacki-1,Tomasz Trojacki,US
fl:ak_ln:hirata-8,Akihiko Hirata,JP
fl:ed_ln:stein-4,Edward Stein,
fl:ke_ln:kanarik-1,Keren Jacobs Kanarik,
fl:sa_ln:alshaibani-1,Samil Alshaibani,
fl:do_ln:kim-187,Dong Soo Kim,
fl:ke_ln:smith-44,Kevin Smith,US
fl:ga_ln:lim-8,Gak-Soo Lim,
fl:sa_ln:no-2,Sang Yong NO,
fl:hi_ln:kikuchi-43,Hiroyoshi Kikuchi,
fl:ro_ln:williams-146,Roosevelt Williams,
fl:ni_ln:andries-1,Nicole Andries,
fl:ka_ln:furumochi-1,Kazuto Furumochi,JP
fl:ta_ln:tan-24,Tao Tan,
fl:mi_ln:nienoord-1,Michiel Nienoord,
001v00g4g8h2a9x26n0kaix49,Lester B. Wilkens,
fl:ro_ln:cohen-10,Robert A. Cohen,US
fl:ho_ln:oh-16,Hokil Oh,KR
fl:yu_ln:oki-8,Yusuke Oki,JP
fl:la_ln:boni-3,Lawrence Boni,US
fl:pe_ln:ribnitz-1,Peter Ribnitz,
fl:an_ln:povinelli-1,Anthony J. Povinelli,
fl:ke_ln:turner-3,Kenneth W. Turner,
fl:pe_ln:benko-1,Péter Benkö,
fl:ma_ln:pratt-5,Mark Pratt,
fl:se_ln:gibanel-1,Sebastien Gibanel,
fl:xi_ln:zhao-144,Xinglong ZHAO,
fl:ha_ln:alshemari-1,Hasan M. Sh. Sh. Alshemari,
fl:kl_ln:waltenberg-1,Klaus Waltenberg,
fl:ma_ln:murata-18,Masae Murata,
fl:sh_ln:togawa-3,Shinichi Togawa,
fl:ja_ln:plogsties-1,Jan Plogsties,
fl:ge_ln:ho-1,Geoffrey Matthew Ho,
fl:je_ln:ok-3,Jerry Ok,
fl:go_ln:collier-1,Gordon Bruce Collier,
fl:ju_ln:umetsu-1,Jun Umetsu,
fl:ka_ln:yoshida-31,Katsuhiko Yoshida,
fl:so_ln:rubin-1,Sol R. Rubin,
fl:ts_ln:hashino-1,Tsukasa Hashino,JP
fl:we_ln:chen-509,Wen-Pin Chen,
fl:yu_ln:saito-36,Yuji Saito,
fl:ph_ln:keaton-1,Phillip Keaton,
fl:ge_ln:rockstein-1,George B. Rockstein,US
fl:do_ln:taylor-18,Donald M. Taylor,
fl:wi_ln:lutton-2,William H. Lutton,
fl:ph_ln:troebner-1,Philipp Troebner,
fl:is_ln:takobe-1,Isao Takobe,
fl:ch_ln:kohlpaintner-1,Christian Kohlpaintner,
001wwao8tcfowqif3g924pk7j,Jill Kathleen Sestini,US
fl:pe_ln:chaikowsky-1,Peter Chaikowsky,
fl:fa_ln:audeval-1,Fabrice Audeval,
fl:yo_ln:oh-18,Yong-soo Oh,
fl:ru_ln:zahorik-1,Russell C. Zahorik,
fl:sw_ln:daingade-1,Swapnil Daingade,
fl:ai_ln:kawamoto-1,Aiko Kawamoto,JP
fl:we_ln:ding-47,Wei Ding,
fl:au_ln:marchetti-1,Augusto Marchetti,
fl:pe_ln:bressler-2,Peter Bressler,
fl:ta_ln:yamanaka-18,Takahiko Yamanaka,
fl:da_ln:lueneburg-1,David C. Lueneburg,US
fl:kr_ln:mukkavilli-1,Krishna Kiran Mukkavilli,US
fl:me_ln:weng-2,Meng-Tse Weng,
fl:yi_ln:hsieh-35,YI-SHIH HSIEH,
fl:ma_ln:kobrinsky-1,Mauro J. Kobrinsky,US
fl:je_ln:dykstra-2,Jeffrey A. Dykstra,
fl:cl_ln:grandahl-1,"Clinton Craig Grandahl, Jr.",
fl:ju_ln:simola-2,Juha Simola,
fl:sa_ln:nishikawa-7,Satoshi Nishikawa,JP
fl:ri_ln:wojan-1,Richard Glenn Wojan,
fl:pa_ln:rolandi-1,Paolo Rolandi,
fl:da_ln:claremon-1,David A. Claremon,US
fl:me_ln:chang-36,Mei Chang,US
fl:mi_ln:farber-4,Michael Farber,
fl:we_ln:warner-1,Wesley Warner,US
fl:da_ln:balluchi-1,Daniele Balluchi,
fl:al_ln:dussmann-1,Alfons Dussmann,
fl:ka_ln:higashiyama-3,Katsuhiko Higashiyama,
fl:wi_ln:groote-1,Wilfried Groote,
fl:pe_ln:worthington-1,Peter Worthington,
fl:sh_ln:miura-33,Shinpei Miura,JP
fl:qi_ln:pan-45,Qin Pan,
fl:go_ln:saxty-1,Gordon Saxty,
fl:jh_ln:sze-1,Jhy-Jyi Sze,
fl:ma_ln:tschida-1,Mark Tschida,
fl:xi_ln:liu-268,Xiaorong Liu,CN
fl:se_ln:han-196,Seungho Han,KR
fl:ma_ln:hamada-14,Manabu Hamada,
fl:br_ln:schuman-1,Bruce M. Schuman,
fl:ch_ln:huang-693,Chung-Lin Huang,
fl:ch_ln:culberson-1,Christopher CULBERSON,
fl:st_ln:field-3,Steven E. Field,
fl:wa_ln:snipes-1,Wallace Snipes,
fl:th_ln:runco-1,Thomas Runco,US
fl:am_ln:pathak-6,Amit Pathak,IN
fl:gi_ln:pietra-1,Giancarlo Pietra,
fl:ma_ln:trostle-1,Mark C. Trostle,
fl:yi_ln:chen-68,Yi-Hsuan Chen,
fl:da_ln:lloyd-10,David Peter Lloyd,
fl:wi_ln:taylor-20,William H. Taylor,
fl:c._ln:fernando-2,C. J. Anthony Fernando,US
fl:da_ln:o'mahony-2,Davin O'Mahony,
fl:ji_ln:pang-35,Ji Hwan Pang,
fl:ma_ln:butler-13,Mark Butler,GB
fl:ph_ln:anthony-2,Philip Anthony,
fl:ka_ln:abdurrashid-2,Kamaluddin Abdur-Rashid,
fl:ka_ln:sensui-1,Kazuyoshi Sensui,
fl:ch_ln:wilcox-4,Christopher C. Wilcox,
fl:ma_ln:berndl-1,Marc Berndl,
001zv4cfz8za6949z64jqexy4,Paul Hilsdale,US
